0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.831652879714965820e-01,-6.018820405006408691e-01
5.927628278732299805e-01,-8.494848608970642090e-01
3.734772503376007080e-01,-6.498723030090332031e-01
3.761098682880401611e-01,-5.419099330902099609e-01
6.093198060989379883e-01,-5.865864753723144531e-01
5.604079365730285645e-01,-6.027863025665283203e-01
5.419698953628540039e-01,-4.460673332214355469e-01
3.476154506206512451e-01,-2.554136216640472412e-01
-2.983826212584972382e-02,-2.226160913705825806e-01
3.502450585365295410e-01,-2.957383394241333008e-01
2.860954999923706055e-01,-1.968508958816528320e-01
8.543399721384048462e-02,-1.310832202434539795e-01
1.622185558080673218e-01,-3.890816867351531982e-02
3.395351395010948181e-02,-1.309624016284942627e-01
1.152764856815338135e-01,1.021183580160140991e-01
1.856478899717330933e-01,-7.278196513652801514e-02
2.094978988170623779e-01,1.203942149877548218e-01
3.521472513675689697e-01,1.561437994241714478e-01
2.302234917879104614e-01,4.952956140041351318e-01
2.649774551391601562e-01,6.305857896804809570e-01
4.209259748458862305e-01,7.581821084022521973e-01
5.000000000000000000e-01,-1.539380400258998582e+00
5.000000000000000000e-01,-1.539380400258998582e+00
5.000000000000000000e-01,-1.539380400258998582e+00
5.000000000000000000e-01,-1.539380400258998582e+00
5.000000000000000000e-01,-1.539380400258998582e+00
5.000000000000000000e-01,-1.483295910978075005e+00
5.000000000000000000e-01,-1.360320077354415735e+00
5.000000000000000000e-01,-1.247894579725913777e+00
5.000000000000000000e-01,-1.145071753470387810e+00
5.000000000000000000e-01,-1.050996871335134975e+00
5.000000000000000000e-01,-9.648974852784844014e-01
5.000000000000000000e-01,-8.860742860675541177e-01
5.000000000000000000e-01,-8.138932154852775991e-01
5.000000000000000000e-01,-7.477786186609287622e-01
5.000000000000000000e-01,-6.872072657267052076e-01
5.000000000000000000e-01,-6.317031049573154089e-01
5.000000000000000000e-01,-5.808326356043378436e-01
5.000000000000000000e-01,-5.342008092667975827e-01
5.000000000000000000e-01,-4.914473850128986965e-01
5.000000000000000000e-01,-4.522436765059454911e-01
5.000000000000000000e-01,-4.162896398102320927e-01
5.000000000000000000e-01,-3.833112589231733591e-01
5.000000000000000000e-01,-3.530581928365153499e-01
5.000000000000000000e-01,-3.253016534137438964e-01
5.000000000000000000e-01,-2.998324878493273116e-01
5.000000000000000000e-01,-2.764594431555005838e-01
5.000000000000000000e-01,-2.550075931667786233e-01
5.000000000000000000e-01,-2.353169110874640535e-01
5.000000000000000000e-01,-2.172409727335685159e-01
5.000000000000000000e-01,-2.006457774153991847e-01
5.000000000000000000e-01,-1.854086749328958672e-01
5.000000000000000000e-01,-1.714173884612718024e-01
6.949054598808288574e-01,7.787819206714630127e-02
6.949054598808288574e-01,-1.702371245254264420e-01
6.957341432571411133e-01,8.530908077955245972e-02
6.957341432571411133e-01,-1.714839368142582754e-01
6.958875656127929688e-01,8.422365039587020874e-02
6.958875656127929688e-01,-1.730353205728841215e-01
6.935192942619323730e-01,7.960794121026992798e-02
6.935192942619323730e-01,-1.745752907796552233e-01
6.944237947463989258e-01,8.559618145227432251e-02
6.944237947463989258e-01,-1.771729946767768848e-01
5.000000000000000000e-01,-1.539380400258998582e+00
5.000000000000000000e-01,-1.539380400258998582e+00
5.000000000000000000e-01,-1.539380400258998582e+00
5.000000000000000000e-01,-1.539380400258998582e+00
5.000000000000000000e-01,-1.539380400258998582e+00
5.000000000000000000e-01,-1.438880658548336688e+00
5.000000000000000000e-01,-1.322223668251014450e+00
5.000000000000000000e-01,-1.215440827025273896e+00
5.000000000000000000e-01,-1.117652823277028196e+00
5.000000000000000000e-01,-1.028066327659386436e+00
5.000000000000000000e-01,-9.459641066797350728e-01
5.000000000000000000e-01,-8.706965537481836659e-01
5.000000000000000000e-01,-8.016743877324523648e-01
5.000000000000000000e-01,-7.383623194471782281e-01
5.000000000000000000e-01,-6.802735260908148174e-01
5.000000000000000000e-01,-6.269648047700842053e-01
5.000000000000000000e-01,-5.780323007667858004e-01
5.000000000000000000e-01,-5.331077255578440255e-01
5.000000000000000000e-01,-4.918549949318540837e-01
5.000000000000000000e-01,-4.539672297376531884e-01
5.000000000000000000e-01,-4.191640715384819527e-01
5.000000000000000000e-01,-3.871892732610698329e-01
5.000000000000000000e-01,-3.578085312355197556e-01
5.000000000000000000e-01,-3.308075301395552725e-01
5.000000000000000000e-01,-3.059901765387385564e-01
5.000000000000000000e-01,-2.831770001470184650e-01
5.000000000000000000e-01,-2.622037047706216595e-01
5.000000000000000000e-01,-2.429198532616537176e-01
5.000000000000000000e-01,-2.251876727888378338e-01
