0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,1.570796326794896558e+00
0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.954825520515441895e-01,-5.927910208702087402e-01
6.951301693916320801e-01,-4.456248581409454346e-01
6.936870813369750977e-01,-3.852264583110809326e-01
6.928589344024658203e-01,-4.092884957790374756e-01
7.000010609626770020e-01,-9.312029927968978882e-02
6.996014118194580078e-01,-9.363216906785964966e-02
6.997309923171997070e-01,-4.307159483432769775e-01
6.984183192253112793e-01,-4.240489006042480469e-01
7.003374099731445312e-01,-5.555802583694458008e-01
5.000000000000000000e-01,-1.539380400258998582e+00
4.000000000000000222e-01,-1.764931932661332414e+00
4.000000000000000222e-01,-1.539380400258998582e+00
4.000000000000000222e-01,-1.539380400258998582e+00
4.000000000000000222e-01,-1.539380400258998582e+00
4.000000000000000222e-01,-1.606411953871833775e+00
4.000000000000000222e-01,-1.539380400258998582e+00
4.000000000000000222e-01,-1.539380400258998582e+00
4.000000000000000222e-01,-1.501966692364078204e+00
4.000000000000000222e-01,-1.380626675924917057e+00
4.000000000000000222e-01,-1.269554582992240332e+00
4.000000000000000222e-01,-1.167832260475982542e+00
4.000000000000000222e-01,-1.074632387643107867e+00
4.000000000000000222e-01,-9.892078137334328058e-01
4.000000000000000222e-01,-9.108824619379054521e-01
4.000000000000000222e-01,-8.390435182555042726e-01
4.000000000000000222e-01,-7.731346810905479483e-01
4.000000000000000222e-01,-7.126502924649249504e-01
4.000000000000000222e-01,-6.571302070523292738e-01
4.000000000000000222e-01,-6.061552830118104307e-01
4.000000000000000222e-01,-5.593434004742083854e-01
4.000000000000000222e-01,-5.163459308206801435e-01
4.000000000000000222e-01,-4.768445936012371544e-01
4.000000000000000222e-01,-4.405486488591401906e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,3.162512495441045512e-01
4.000000000000000222e-01,-1.057731778486600049e+00
4.000000000000000222e-01,-1.057731778486600049e+00
4.000000000000000222e-01,-9.893145001982524001e-01
4.000000000000000222e-01,-8.526735656818854592e-01
4.000000000000000222e-01,-8.526735656818854592e-01
4.000000000000000222e-01,-6.752849043439217436e-01
4.000000000000000222e-01,-6.752849043439217436e-01
4.000000000000000222e-01,-6.752849043439217436e-01
4.000000000000000222e-01,-6.752849043439217436e-01
4.000000000000000222e-01,-5.407073752110941323e-01
4.000000000000000222e-01,-5.407073752110941323e-01
4.000000000000000222e-01,-5.407073752110941323e-01
4.000000000000000222e-01,-5.407073752110941323e-01
4.000000000000000222e-01,-5.407073752110941323e-01
4.000000000000000222e-01,-5.407073752110941323e-01
4.000000000000000222e-01,-5.407073752110941323e-01
4.000000000000000222e-01,-5.407073752110941323e-01
4.000000000000000222e-01,-5.407073752110941323e-01
4.000000000000000222e-01,-5.407073752110941323e-01
4.000000000000000222e-01,-5.407073752110941323e-01
4.000000000000000222e-01,8.773624666093593483e-02
4.000000000000000222e-01,4.483587690874777376e-01
4.000000000000000222e-01,4.483587690874777376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,3.194865804618174376e-01
4.000000000000000222e-01,-2.210104392753644120e+00
5.000000000000000000e-01,-1.539380400258998582e+00
4.000000000000000222e-01,-2.137461625604829329e+00
4.000000000000000222e-01,-2.117699011880145754e+00
4.000000000000000222e-01,-1.913657420919458563e+00
4.000000000000000222e-01,-1.322503657957557754e+00
4.000000000000000222e-01,-1.771132850618198917e+00
4.000000000000000222e-01,-1.080884109349110167e+00
4.000000000000000222e-01,-1.893169178431070687e+00
4.000000000000000222e-01,-8.439632878488418921e-01
4.000000000000000222e-01,-7.828047349775226760e-01
4.000000000000000222e-01,-1.625468026305137981e+00
4.000000000000000222e-01,-5.900706391392291916e-01
4.000000000000000222e-01,-1.444941163907643267e+00
4.000000000000000222e-01,-4.257535639385439663e-01
4.000000000000000222e-01,-3.964904815935559879e-01
4.000000000000000222e-01,-1.394858199034706647e+00
4.000000000000000222e-01,-2.479841380973384912e-01
4.000000000000000222e-01,-2.317722689924560098e-01
4.000000000000000222e-01,-2.168460540968267236e-01
5.000000000000000000e-01,1.539380400258998582e+00
4.000000000000000222e-01,-1.180743843182360475e+00
4.000000000000000222e-01,-1.139176429187816808e+00
4.000000000000000222e-01,1.539380400258998582e+00
4.000000000000000222e-01,1.539380400258998582e+00
4.000000000000000222e-01,1.539380400258998582e+00
4.000000000000000222e-01,-1.514451737780114549e+00
4.000000000000000222e-01,1.539380400258998582e+00
4.000000000000000222e-01,1.539380400258998582e+00
4.000000000000000222e-01,1.539380400258998582e+00
4.000000000000000222e-01,1.439756925622444284e+00
4.000000000000000222e-01,1.318825835126279378e+00
4.000000000000000222e-01,1.208341655414411298e+00
4.000000000000000222e-01,1.107365604103464518e+00
4.000000000000000222e-01,1.015050060333085424e+00
4.000000000000000222e-01,9.306283469148606269e-01
4.000000000000000222e-01,8.534059238365532263e-01
